full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name,loc_union
Bacillus cereus ATCC 10987,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,222523.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/222523.6.npy
Bacillus cereus ATCC 10987,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,222523.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/222523.1.npy
Aurantimonas sp. SI85-9A1,Aurantimonas,sp.,Aurantimonas sp.,soil;sea;biofilm,3,314269.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/314269.3.npy
Bacteroides finegoldii DSM 17565,Bacteroides,finegoldii,Bacteroides finegoldii,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,483215.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/483215.6.npy
Streptomyces sp. Mg1,Streptomyces,sp.,Streptomyces sp.,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,465541.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/465541.3.npy
marine gamma proteobacterium HTCC2143,marine,gamma,marine gamma,surface;ocean;sea;water;biofilm;stream;flat;sediment;lagoon;farm;mucus;bay,12,247633.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/247633.3.npy
Escherichia coli SMS-3-5,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,439855.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/439855.10.npy
Vibrio metschnikovii CIP 69.14,Vibrio,metschnikovii,Vibrio metschnikovii,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,675813.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/675813.3.npy
Escherichia coli TA280,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,656444.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/656444.3.npy
Vibrio cholerae MAK 757,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,412967.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/412967.3.npy
Vibrio cholerae MAK 757,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,412967.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/412967.9.npy
Yersinia pestis Angola,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,349746.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/349746.9.npy
Shewanella piezotolerans WP3,Shewanella,piezotolerans,Shewanella piezotolerans,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,225849.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/225849.4.npy
Staphylococcus lugdunensis M23590,Staphylococcus,lugdunensis,Staphylococcus lugdunensis,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,525377.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525377.3.npy
Lactobacillus jensenii SJ-7A-US,Lactobacillus,jensenii,Lactobacillus jensenii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,575607.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/575607.3.npy
Enterobacter cancerogenus ATCC 35316,Enterobacter,cancerogenus,Enterobacter cancerogenus,soil;textile;mine;blood;rhizosphere;milk;fruit;gut;sea;food;lake;field;river;sludge;wetland;cave;egg;mouth;bacon;surface;sediment;forest;volcano;water;waste,25,500639.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/500639.8.npy
Bacillus anthracis str. Sterne,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,260799.14.txt,data_organism_reactions/Equal_Stoichiometric_matrices/260799.14.npy
Listeria grayi DSM 20601,Listeria,grayi,Listeria grayi,milk;sludge;water;soil;run,5,525367.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525367.9.npy
Escherichia coli MS 116-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749538.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/749538.3.npy
Flavobacteria bacterium BAL38,Flavobacteria,bacterium,Flavobacteria bacterium,water;soil;lake;sea;straw;rhizosphere;sediment;field;ocean;lagoon;surface;glacier;estuary;marsh;mouth,15,391598.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/391598.3.npy
Mycoplasma crocodyli MP145,Mycoplasma,crocodyli,Mycoplasma crocodyli,blood;gut;surface;mouth,4,512564.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/512564.3.npy
Pseudomonas syringae pv. tomato NCPPB 1108,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,673265.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/673265.4.npy
Pseudomonas syringae pv. tomato Max13,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,673198.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/673198.4.npy
Shigella flexneri 5 str. 8401,Shigella,flexneri,Shigella flexneri,gut;soil;river;reservoir;marsh,5,373384.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/373384.10.npy
Shigella flexneri 5 str. 8401,Shigella,flexneri,Shigella flexneri,gut;soil;river;reservoir;marsh,5,373384.11.txt,data_organism_reactions/Equal_Stoichiometric_matrices/373384.11.npy
Sulfitobacter sp. NAS-14.1,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10,314267.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/314267.6.npy
Sulfitobacter sp. NAS-14.1,Sulfitobacter,sp.,Sulfitobacter sp.,biofilm;sea;ocean;sediment;soil;surface;water;rock;rhizosphere;clam,10,314267.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/314267.3.npy
Planctomyces brasiliensis DSM 5305,Planctomyces,brasiliensis,Planctomyces brasiliensis,water;gut;sea;sediment,4,756272.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/756272.4.npy
Bacillus cereus G9241,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,269801.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/269801.1.npy
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia,cicadellinicola,Baumannia cicadellinicola,orchard,1,374463.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/374463.5.npy
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia,cicadellinicola,Baumannia cicadellinicola,orchard,1,374463.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/374463.4.npy
Burkholderia pseudomallei Pakistan 9,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,595498.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/595498.3.npy
Klebsiella pneumoniae subsp. pneumoniae MGH 78578,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14,272620.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/272620.9.npy
Klebsiella pneumoniae MGH 78578,Klebsiella,pneumoniae,Klebsiella pneumoniae,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14,272620.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/272620.3.npy
Shewanella benthica KT99,Shewanella,benthica,Shewanella benthica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,314608.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/314608.4.npy
Francisella philomiragia subsp. philomiragia ATCC 25015,Francisella,philomiragia,Francisella philomiragia,blood,1,539329.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/539329.3.npy
Streptococcus pneumoniae SP19-BS75,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,406562.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/406562.5.npy
Mycoplasma hyopneumoniae 168,Mycoplasma,hyopneumoniae,Mycoplasma hyopneumoniae,blood;gut;surface;mouth,4,907287.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/907287.3.npy
Enterococcus casseliflavus EC30,Enterococcus,casseliflavus,Enterococcus casseliflavus,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565652.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565652.4.npy
Streptococcus downei F0415,Streptococcus,downei,Streptococcus downei,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,904293.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/904293.3.npy
Rickettsia sibirica 246,Rickettsia,sibirica,Rickettsia sibirica,water,1,272951.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/272951.4.npy
Escherichia coli O157:H7 str. EC4115,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,444450.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/444450.8.npy
Synechococcus sp. WH 8102,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,84588.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/84588.4.npy
Thermoanaerobacter tengcongensis MB4,Thermoanaerobacter,tengcongensis,Thermoanaerobacter tengcongensis,field;spring;bioreactor;waste,4,273068.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/273068.3.npy
Thermoanaerobacter tengcongensis MB4,Thermoanaerobacter,tengcongensis,Thermoanaerobacter tengcongensis,field;spring;bioreactor;waste,4,273068.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/273068.5.npy
Neisseria gonorrhoeae DGI2,Neisseria,gonorrhoeae,Neisseria gonorrhoeae,water;biofilm;air;mouth,4,528348.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/528348.4.npy
Clostridium botulinum B str. Eklund 17B,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,508765.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/508765.6.npy
Rhizobium leguminosarum bv. trifolii WSM2304,Rhizobium,leguminosarum,Rhizobium leguminosarum,soil;sludge;air;rhizosphere;bioreactor;water;river;gut;aquifer;biofilm;sand;wetland;dust,13,395492.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/395492.8.npy
Gloeobacter violaceus PCC 7421,Gloeobacter,violaceus,Gloeobacter violaceus,cave,1,251221.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/251221.1.npy
Bacillus cellulosilyticus DSM 2522,Bacillus,cellulosilyticus,Bacillus cellulosilyticus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,649639.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/649639.5.npy
Bifidobacterium gallicum DSM 20093,Bifidobacterium,gallicum,Bifidobacterium gallicum,feces;milk;faeces,3,561180.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/561180.4.npy
Bacillus cellulosilyticus DSM 2522,Bacillus,cellulosilyticus,Bacillus cellulosilyticus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,649639.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/649639.3.npy
Erysipelotrichaceae bacterium 3_1_53,Erysipelotrichaceae,bacterium,Erysipelotrichaceae bacterium,straw;feces,2,658659.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/658659.3.npy
Brucella pinnipedialis B2/94,Brucella,pinnipedialis,Brucella pinnipedialis,sludge;soil,2,520461.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520461.3.npy
Streptomyces griseus subsp. griseus NBRC 13350,Streptomyces,griseus,Streptomyces griseus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,455632.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/455632.3.npy
Streptomyces griseus subsp. griseus NBRC 13350,Streptomyces,griseus,Streptomyces griseus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,455632.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/455632.4.npy
Brucella abortus bv. 5 str. B3196,Brucella,abortus,Brucella abortus,sludge;soil,2,520453.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520453.4.npy
Haemophilus influenzae PittEE,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,374930.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/374930.8.npy
Haemophilus influenzae PittEE,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,374930.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/374930.9.npy
Prevotella melaninogenica ATCC 25845,Prevotella,melaninogenica,Prevotella melaninogenica,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,553174.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/553174.6.npy
Prevotella melaninogenica ATCC 25845,Prevotella,melaninogenica,Prevotella melaninogenica,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,553174.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/553174.3.npy
Listeria monocytogenes F6900,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,393128.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/393128.7.npy
Neisseria meningitidis FAM18,Neisseria,meningitidis,Neisseria meningitidis,water;biofilm;air;mouth,4,272831.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/272831.7.npy
Listeria monocytogenes F6900,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,393128.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/393128.3.npy
Ruminococcus obeum ATCC 29174,Ruminococcus,obeum,Ruminococcus obeum,feces;faeces,2,411459.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/411459.7.npy
Lactobacillus iners LactinV 11V1-d,Lactobacillus,iners,Lactobacillus iners,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,879300.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/879300.3.npy
Thermotoga maritima MSB8,Thermotoga,maritima,Thermotoga maritima,field;sea;wells;spring;borehole;bioreactor;biofilm,7,243274.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243274.5.npy
Thermotoga maritima MSB8,Thermotoga,maritima,Thermotoga maritima,field;sea;wells;spring;borehole;bioreactor;biofilm,7,243274.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243274.1.npy
Haemophilus influenzae F3031,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,866630.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/866630.3.npy
